Dataset,Pooling,Ablation,DNA_Model,Prot_Model,Network,Accuracy,Precision,Recall,Specificity,F1_Score,MCC,AUROC,AUPRC
Train1Val_Test,mean,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Concat,0.8737,0.8563,0.6435,0.9597,0.7348,0.6656,0.9124,0.8429
Train1Val_Test,mean,dna_prot,nt_v1_500m,esmc_600m,Pure_XGBoost_Concat,0.8724,0.8134,0.6888,0.941,0.7459,0.6655,0.9096,0.8391
Train1Val_Test,mean,dna_prot,nt_v2_500m,esmc_600m,Hybrid_Gating_XGBoost,0.8709,0.7921,0.7123,0.9301,0.7501,0.6651,0.9082,0.8345
Train1Val_Test,mean,dna_prot,nt_v3_650m,esm1b_650m,Pure_XGBoost_Concat,0.8702,0.7846,0.7207,0.9261,0.7513,0.6648,0.9134,0.8291
Train1Val_Test,mean,dna_prot,nt_v3_650m,esmc_600m,Hybrid_Transformer_XGBoost,0.8702,0.7846,0.7207,0.9261,0.7513,0.6648,0.9032,0.8307
Train1Val_Test,mean,dna_prot,nt_v3_650m,esmc_600m,Hybrid_Concat_XGBoost,0.8705,0.7899,0.7141,0.929,0.7501,0.6646,0.9052,0.8337
Train1Val_Test,cls,dna_prot,nt_v1_500m,esm1b_650m,PyTorch_Transformer,0.8727,0.8306,0.6683,0.9491,0.7406,0.6644,0.9159,0.8267
Train1Val_Test,center,dna_prot,nt_v2_500m,esm2_650m,Hybrid_CrossAttn_XGBoost,0.8707,0.7931,0.7099,0.9308,0.7492,0.6643,0.913,0.8304
Train1Val_Test,mean,dna_prot,nt_v1_500m,esm1b_650m,Pure_XGBoost_Concat,0.8696,0.7863,0.7147,0.9274,0.7488,0.6624,0.9084,0.8226
Train1Val_Test,mean,dna_prot,nt_v1_500m,esmc_600m,PyTorch_CrossAttn,0.8725,0.8567,0.6381,0.9601,0.7314,0.6623,0.9034,0.8346
Train1Val_Test,mean,dna_prot,nt_v3_650m,esmc_600m,Hybrid_Gating_XGBoost,0.8692,0.7827,0.7189,0.9254,0.7494,0.6623,0.9056,0.8333
Train1Val_Test,center,dna_prot,nt_v2_500m,esm2_650m,Hybrid_Transformer_XGBoost,0.8701,0.7942,0.7051,0.9317,0.747,0.6621,0.9121,0.823
Train1Val_Test,mean,dna_prot,nt_v2_500m,esm1b_650m,Pure_XGBoost_Concat,0.8692,0.7834,0.7177,0.9259,0.7491,0.6621,0.9118,0.8277
Train1Val_Test,mean,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Gating,0.8724,0.856,0.6381,0.9599,0.7312,0.6618,0.9124,0.8409
Train1Val_Test,mean,dna_prot,nt_v1_500m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.8699,0.7944,0.7039,0.9319,0.7464,0.6615,0.8985,0.8313
Train1Val_Test,mean,dna_prot,nt_v2_500m,esm1b_650m,PyTorch_Transformer,0.8715,0.8282,0.6659,0.9484,0.7382,0.6613,0.9241,0.8424
Train1Val_Test,mean,dna_prot,nt_v1_500m,esmc_600m,Hybrid_Concat_XGBoost,0.8697,0.7951,0.7021,0.9324,0.7457,0.6609,0.9055,0.8326
Train1Val_Test,mean,dna_prot,nt_v2_500m,esmc_600m,Hybrid_Transformer_XGBoost,0.8689,0.7873,0.7099,0.9283,0.7466,0.6601,0.9029,0.832
Train1Val_Test,mean,dna_prot,nt_v1_500m,esmc_600m,Hybrid_Gating_XGBoost,0.8684,0.7816,0.7165,0.9252,0.7476,0.66,0.8998,0.8298
Train1Val_Test,mean,dna_prot,nt_v1_500m,esmc_600m,Hybrid_Transformer_XGBoost,0.8689,0.7892,0.7069,0.9295,0.7458,0.6596,0.9022,0.8299
Train1Val_Test,center,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Gating_XGBoost,0.8689,0.792,0.7027,0.931,0.7446,0.659,0.9138,0.8294
Train1Val_Test,cls,dna_prot,nt_v3_650m,esm1b_650m,PyTorch_Concat,0.8701,0.817,0.6731,0.9437,0.7381,0.6582,0.9119,0.8209
Train1Val_Test,mean,dna_prot,nt_v2_500m,esmc_600m,Pure_XGBoost_Concat,0.8696,0.8076,0.6834,0.9391,0.7403,0.6581,0.9063,0.8331
Train1Val_Test,cls,dna_prot,nt_v3_650m,esm1b_650m,Hybrid_Concat_XGBoost,0.8671,0.775,0.7207,0.9218,0.7469,0.6577,0.9067,0.8166
Train1Val_Test,cls,dna_prot,nt_v3_650m,esm1b_650m,Hybrid_Gating_XGBoost,0.8663,0.7676,0.7292,0.9175,0.7479,0.6574,0.9093,0.8209
Train1Val_Test,center,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Transformer_XGBoost,0.8679,0.786,0.7069,0.9281,0.7444,0.6573,0.9157,0.8339
Train1Val_Test,cls,dna_prot,nt_v1_500m,esm1b_650m,PyTorch_Gating,0.8696,0.8161,0.6719,0.9434,0.737,0.6568,0.9137,0.8297
Train1Val_Test,cls,prot,,esm1b_650m,Hybrid_Concat_XGBoost,0.8663,0.7697,0.7256,0.9189,0.747,0.6567,0.909,0.8227
Train1Val_Test,mean,dna_prot,nt_v3_650m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.8671,0.7786,0.7147,0.924,0.7453,0.6567,0.8956,0.8267
Train1Val_Test,cls,prot,None,esm1b_650m,Hybrid_Concat_XGBoost,0.8663,0.7697,0.7256,0.9189,0.747,0.6567,0.909,0.8227
Train1Val_Test,cls,dna_prot,nt_v3_650m,esm1b_650m,Hybrid_Transformer_XGBoost,0.8658,0.7679,0.7262,0.918,0.7464,0.6557,0.9135,0.8241
Train1Val_Test,mean,dna_prot,nt_v2_500m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.8674,0.7887,0.7002,0.9299,0.7419,0.6552,0.8961,0.825
Train1Val_Test,cls,dna_prot,nt_v3_650m,esm1b_650m,PyTorch_Transformer,0.8689,0.8147,0.6707,0.943,0.7357,0.655,0.9178,0.8346
Train1Val_Test,cls,dna_prot,nt_v3_650m,esmc_600m,PyTorch_CrossAttn,0.8691,0.819,0.6659,0.945,0.7345,0.655,0.9005,0.823
Train1Val_Test,center,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Transformer_XGBoost,0.8676,0.7937,0.6936,0.9326,0.7403,0.6546,0.9124,0.8222
Train1Val_Test,center,dna_prot,nt_v2_500m,esm2_650m,Hybrid_Concat_XGBoost,0.8681,0.8033,0.6821,0.9376,0.7378,0.6543,0.9121,0.8287
Train1Val_Test,cls,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_Concat_XGBoost,0.8658,0.7734,0.7165,0.9216,0.7439,0.654,0.9076,0.8216
Train1Val_Test,cls,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_CrossAttn_XGBoost,0.8643,0.7631,0.7268,0.9157,0.7445,0.6526,0.9087,0.826
Train1Val_Test,cls,dna_prot,nt_v3_650m,esm1b_650m,Hybrid_CrossAttn_XGBoost,0.864,0.7618,0.7274,0.915,0.7442,0.652,0.9094,0.8215
Train1Val_Test,cls,dna_prot,nt_v2_500m,esm1b_650m,PyTorch_Gating,0.8681,0.8211,0.6586,0.9464,0.7309,0.6518,0.9137,0.8278
Train1Val_Test,cls,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_Transformer_XGBoost,0.8638,0.7617,0.7268,0.915,0.7438,0.6515,0.9069,0.8177
Train1Val_Test,cls,dna_prot,nt_v2_500m,esm1b_650m,PyTorch_Concat,0.8674,0.8089,0.6713,0.9407,0.7337,0.6514,0.9117,0.8225
Train1Val_Test,cls,dna_prot,nt_v3_650m,esm1b_650m,PyTorch_Gating,0.8681,0.8336,0.6435,0.952,0.7263,0.6506,0.9163,0.8324
Train1Val_Test,center,dna_prot,nt_v1_500m,esm2_650m,Hybrid_CrossAttn_XGBoost,0.8651,0.7805,0.7014,0.9263,0.7389,0.65,0.9097,0.8222
Train1Val_Test,cls,dna_prot,nt_v2_500m,esm1b_650m,Hybrid_CrossAttn_XGBoost,0.8637,0.7663,0.7177,0.9182,0.7412,0.6494,0.9072,0.8125
Train1Val_Test,cls,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_Gating_XGBoost,0.8628,0.7605,0.7238,0.9148,0.7417,0.6487,0.9072,0.8227
Train1Val_Test,cls,prot,,esm1b_650m,Pure_XGBoost_Concat,0.8635,0.7682,0.7135,0.9195,0.7398,0.6483,0.9023,0.8083
Train1Val_Test,cls,prot,None,esm1b_650m,Pure_XGBoost_Concat,0.8635,0.7682,0.7135,0.9195,0.7398,0.6483,0.9023,0.8083
Train1Val_Test,center,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Concat,0.8671,0.8287,0.6448,0.9502,0.7252,0.6481,0.9165,0.8311
Train1Val_Test,cls,prot,,esm1b_650m,PyTorch_Concat,0.8669,0.8358,0.6357,0.9533,0.7222,0.6471,0.9142,0.8299
Train1Val_Test,cls,prot,None,esm1b_650m,PyTorch_Concat,0.8669,0.8358,0.6357,0.9533,0.7222,0.6471,0.9142,0.8299
Train1Val_Test,cls,dna_prot,nt_v2_500m,esm1b_650m,PyTorch_Transformer,0.8664,0.8261,0.6448,0.9493,0.7243,0.6464,0.9116,0.8163
Train1Val_Test,cls,dna_prot,nt_v2_500m,esm1b_650m,Hybrid_Concat_XGBoost,0.863,0.7691,0.7093,0.9204,0.738,0.6464,0.903,0.8123
Train1Val_Test,center,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Concat,0.8668,0.8549,0.6146,0.961,0.7151,0.6458,0.916,0.8352
Train1Val_Test,center,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Concat_XGBoost,0.8646,0.7977,0.6731,0.9362,0.7301,0.6448,0.9123,0.8257
Train1Val_Test,cls,dna_prot,nt_v3_650m,esm1b_650m,Pure_XGBoost_Concat,0.8622,0.767,0.7087,0.9195,0.7367,0.6445,0.902,0.8085
Train1Val_Test,center,dna_prot,nt_v1_500m,esm2_650m,Pure_XGBoost_Concat,0.8643,0.7978,0.6713,0.9364,0.7291,0.6437,0.9055,0.8145
Train1Val_Test,cls,dna_prot,nt_v3_650m,esmc_600m,PyTorch_Gating,0.8655,0.8379,0.6267,0.9547,0.717,0.6427,0.8771,0.8044
Train1Val_Test,cls,dna_prot,nt_v2_500m,esm1b_650m,Hybrid_Gating_XGBoost,0.8609,0.7596,0.7147,0.9155,0.7365,0.6426,0.9021,0.8095
Train1Val_Test,cls,dna_prot,nt_v2_500m,esm1b_650m,PyTorch_CrossAttn,0.8655,0.8407,0.6236,0.9558,0.7161,0.6425,0.9138,0.8265
Train1Val_Test,cls,dna_prot,nt_v3_650m,esmc_600m,PyTorch_Concat,0.8651,0.8376,0.6255,0.9547,0.7162,0.6417,0.8893,0.8141
Train1Val_Test,center,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Gating_XGBoost,0.8633,0.7932,0.6731,0.9344,0.7282,0.6416,0.9105,0.8199
Train1Val_Test,cls,dna_prot,nt_v1_500m,esmc_600m,Pure_XGBoost_Concat,0.8635,0.7963,0.6695,0.936,0.7274,0.6415,0.8961,0.8111
Train1Val_Test,cls,dna_prot,nt_v3_650m,esmc_600m,PyTorch_Transformer,0.8648,0.8294,0.6333,0.9513,0.7182,0.6413,0.9006,0.8208
Train1Val_Test,center,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Gating,0.8648,0.8441,0.617,0.9574,0.7129,0.6404,0.9142,0.8316
Train1Val_Test,center,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Gating,0.8638,0.8136,0.6478,0.9446,0.7213,0.6399,0.9047,0.8168
Train1Val_Test,center,dna_prot,nt_v2_500m,esm2_650m,Pure_XGBoost_Concat,0.862,0.7912,0.6695,0.934,0.7253,0.6379,0.9056,0.8204
Train1Val_Test,cls,dna_prot,nt_v2_500m,esm1b_650m,Pure_XGBoost_Concat,0.8596,0.7611,0.7051,0.9173,0.732,0.6379,0.8976,0.7997
Train1Val_Test,center,dna_prot,nt_v2_500m,esm2_650m,PyTorch_CrossAttn,0.8638,0.8382,0.6188,0.9554,0.712,0.6378,0.9171,0.8357
Train1Val_Test,mean,dna_prot,nt_v3_650m,esm2_650m,Hybrid_CrossAttn_XGBoost,0.8592,0.7584,0.7081,0.9157,0.7324,0.6377,0.9044,0.8136
Train1Val_Test,center,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Transformer,0.8635,0.8465,0.6086,0.9588,0.7081,0.6365,0.9174,0.8347
Train1Val_Test,center,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Transformer,0.8635,0.8518,0.6031,0.9608,0.7062,0.6363,0.9157,0.8354
Train1Val_Test,cls,dna_prot,nt_v1_500m,esm1b_650m,Pure_XGBoost_Concat,0.8586,0.7584,0.7045,0.9162,0.7305,0.6356,0.9004,0.8048
Train1Val_Test,center,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Gating,0.8632,0.8521,0.6013,0.961,0.7051,0.6354,0.913,0.8285
Train1Val_Test,center,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Transformer,0.8627,0.8292,0.6236,0.952,0.7119,0.635,0.9129,0.8281
Train1Val_Test,mean,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Concat_XGBoost,0.8584,0.7603,0.7002,0.9175,0.729,0.6344,0.9054,0.814
Train1Val_Test,mean,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Transformer_XGBoost,0.8576,0.7555,0.7045,0.9148,0.7291,0.6334,0.905,0.8171
Train1Val_Test,mean,dna_prot,nt_v2_500m,esm2_650m,Hybrid_Transformer_XGBoost,0.8584,0.7641,0.6936,0.92,0.7272,0.6332,0.9023,0.8114
Train1Val_Test,cls,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Transformer,0.862,0.8297,0.62,0.9524,0.7097,0.633,0.8778,0.8048
Train1Val_Test,cls,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Gating,0.8622,0.8538,0.5953,0.9619,0.7015,0.6325,0.8832,0.8093
Train1Val_Test,mean,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Concat_XGBoost,0.8586,0.7682,0.6876,0.9225,0.7257,0.6325,0.903,0.8125
Train1Val_Test,cls,dna_prot,nt_v2_500m,esm1b_650m,Hybrid_Transformer_XGBoost,0.8569,0.7532,0.7051,0.9137,0.7283,0.632,0.9047,0.8127
Train1Val_Test,center,bio_dna_geom_prot,nt_v3_650m,esmc_600m,PyTorch_Concat,0.8594,0.9662,0.5006,0.9935,0.6595,0.6319,0.9613,0.9185
Train1Val_Test,cls,dna_prot,nt_v2_500m,esmc_600m,Pure_XGBoost_Concat,0.86,0.791,0.6598,0.9349,0.7195,0.6319,0.8924,0.8138
Train1Val_Test,cls,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Concat,0.8615,0.8304,0.617,0.9529,0.708,0.6315,0.876,0.805
Train1Val_Test,mean,dna_prot,nt_v1_500m,esm2_650m,Hybrid_CrossAttn_XGBoost,0.8571,0.7564,0.7002,0.9157,0.7272,0.6315,0.903,0.8118
Train1Val_Test,mean,dna_prot,nt_v2_500m,esm2_650m,Hybrid_CrossAttn_XGBoost,0.8569,0.7552,0.7014,0.915,0.7273,0.6313,0.9008,0.8063
Train1Val_Test,mean,dna_prot,nt_v1_500m,esm2_650m,PyTorch_CrossAttn,0.8609,0.8225,0.623,0.9497,0.709,0.6302,0.9108,0.8185
Train1Val_Test,cls,dna_prot,nt_v3_650m,esmc_600m,Pure_XGBoost_Concat,0.8592,0.7869,0.6616,0.9331,0.7189,0.6301,0.8941,0.8121
Train1Val_Test,mean,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Transformer,0.8579,0.7727,0.6767,0.9256,0.7215,0.6292,0.906,0.809
Train1Val_Test,cls,dna_prot,nt_v3_650m,esmc_600m,Hybrid_Concat_XGBoost,0.8578,0.7711,0.6785,0.9247,0.7218,0.6291,0.8803,0.8024
Train1Val_Test,mean,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Transformer_XGBoost,0.8556,0.75,0.7039,0.9123,0.7262,0.6289,0.9044,0.8102
Train1Val_Test,cls,dna_prot,nt_v1_500m,esmc_600m,Hybrid_Concat_XGBoost,0.8581,0.781,0.6647,0.9304,0.7181,0.6278,0.8812,0.8051
Train1Val_Test,mean,dna_prot,nt_v3_650m,esm2_650m,PyTorch_CrossAttn,0.8591,0.802,0.6399,0.941,0.7118,0.627,0.9085,0.8192
Train1Val_Test,center,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Concat,0.8602,0.8474,0.5929,0.9601,0.6977,0.6269,0.9154,0.8299
Train1Val_Test,mean,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Transformer,0.8594,0.8156,0.6242,0.9473,0.7072,0.6264,0.9104,0.8201
Train1Val_Test,cls,dna_prot,nt_v3_650m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.8569,0.7725,0.6719,0.9261,0.7187,0.6261,0.8633,0.7903
Train1Val_Test,mean,dna_prot,nt_v2_500m,esm2_650m,Hybrid_Concat_XGBoost,0.8556,0.758,0.6894,0.9177,0.722,0.6261,0.9037,0.8068
Train1Val_Test,cls,dna_prot,nt_v3_650m,esmc_600m,Hybrid_Gating_XGBoost,0.8559,0.7617,0.6846,0.92,0.7211,0.626,0.8725,0.7968
Train1Val_Test,mean,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Gating,0.8594,0.8212,0.6176,0.9497,0.705,0.6259,0.9094,0.8183
Train1Val_Test,center,dna_prot,nt_v3_650m,esm2_650m,PyTorch_CrossAttn,0.8597,0.8687,0.5706,0.9678,0.6888,0.6254,0.9197,0.8407
Train1Val_Test,mean,dna_prot,nt_v3_650m,esm2_650m,Pure_XGBoost_Concat,0.8569,0.7795,0.661,0.9301,0.7154,0.6245,0.8938,0.7956
Train1Val_Test,cls,dna_prot,nt_v1_500m,esmc_600m,PyTorch_CrossAttn,0.8591,0.8435,0.5917,0.959,0.6955,0.6236,0.8725,0.7977
Train1Val_Test,cls,dna_prot,nt_v1_500m,esmc_600m,Hybrid_Transformer_XGBoost,0.8563,0.7746,0.6653,0.9277,0.7158,0.6235,0.868,0.7943
Train1Val_Test,cls,dna_prot,nt_v2_500m,esmc_600m,PyTorch_Transformer,0.8587,0.8346,0.5995,0.9556,0.6978,0.623,0.8672,0.7896
Train1Val_Test,cls,dna_prot,nt_v2_500m,esmc_600m,PyTorch_Gating,0.8584,0.8213,0.6128,0.9502,0.7019,0.6229,0.8607,0.7886
Train1Val_Test,mean,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Concat,0.8581,0.8129,0.6212,0.9466,0.7043,0.6227,0.9081,0.8177
Train1Val_Test,mean,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Gating,0.8578,0.8131,0.6194,0.9468,0.7032,0.6217,0.9081,0.8187
Train1Val_Test,center,dna_prot,nt_v1_500m,esm2_650m,PyTorch_CrossAttn,0.8584,0.8597,0.573,0.9651,0.6877,0.6215,0.916,0.8306
Train1Val_Test,mean,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Gating,0.8576,0.8135,0.6182,0.947,0.7025,0.6211,0.9081,0.8156
Train1Val_Test,mean,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Transformer,0.8563,0.7862,0.6478,0.9342,0.7103,0.621,0.9073,0.8097
Train1Val_Test,mean,dna_prot,nt_v2_500m,esm2_650m,Hybrid_Gating_XGBoost,0.853,0.749,0.6912,0.9135,0.7189,0.6205,0.8982,0.8048
Train1Val_Test,cls,dna_prot,nt_v2_500m,esmc_600m,Hybrid_Transformer_XGBoost,0.8556,0.7795,0.6544,0.9308,0.7115,0.6204,0.8589,0.7845
Train1Val_Test,cls,dna_prot,nt_v1_500m,esmc_600m,Hybrid_Gating_XGBoost,0.8543,0.7655,0.6695,0.9234,0.7143,0.6196,0.8741,0.7968
Train1Val_Test,mean,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Concat,0.8573,0.8198,0.6092,0.95,0.699,0.6196,0.9109,0.8214
Train1Val_Test,mean,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Gating_XGBoost,0.852,0.7432,0.6966,0.9101,0.7192,0.6195,0.8994,0.8061
Train1Val_Test,cls,dna_prot,nt_v3_650m,esmc_600m,Hybrid_Transformer_XGBoost,0.8535,0.7579,0.6779,0.9191,0.7157,0.6192,0.8676,0.7945
Train1Val_Test,mean,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Gating_XGBoost,0.8525,0.7505,0.6858,0.9148,0.7167,0.6184,0.9021,0.8044
Train1Val_Test,center,dna_geom_prot,nt_v3_650m,esmc_600m,Pure_XGBoost_Concat,0.8558,0.9333,0.506,0.9865,0.6562,0.6181,0.8624,0.7862
Train1Val_Test,cls,dna_prot,nt_v2_500m,esmc_600m,Hybrid_Concat_XGBoost,0.8537,0.766,0.6653,0.924,0.7121,0.6174,0.8692,0.7896
Train1Val_Test,mean,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Concat,0.8563,0.8253,0.5983,0.9527,0.6937,0.6162,0.9077,0.8188
Train1Val_Test,mean,dna_prot,nt_v2_500m,esm2_650m,PyTorch_CrossAttn,0.855,0.8019,0.62,0.9428,0.6993,0.6145,0.9075,0.8115
Train1Val_Test,cls,dna_prot,nt_v2_500m,esmc_600m,PyTorch_Concat,0.8551,0.8254,0.5929,0.9531,0.6901,0.6128,0.8591,0.7853
Train1Val_Test,cls,dna_prot,nt_v1_500m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.8523,0.7707,0.6508,0.9277,0.7057,0.6119,0.8597,0.7853
Train1Val_Test,cls,dna_prot,nt_v2_500m,esmc_600m,PyTorch_CrossAttn,0.8528,0.8137,0.5953,0.9491,0.6876,0.6067,0.8503,0.7748
Train1Val_Test,cls,dna_prot,nt_v2_500m,esmc_600m,Hybrid_Gating_XGBoost,0.85,0.7623,0.652,0.924,0.7029,0.6067,0.8567,0.7769
Train1Val_Test,center,bio_dna_geom_prot,nt_v3_650m,esmc_600m,PyTorch_CrossAttn,0.85,0.9721,0.462,0.995,0.6263,0.6062,0.9506,0.9022
Train1Val_Test,cls,dna_prot,nt_v2_500m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.8489,0.7642,0.6429,0.9259,0.6983,0.6025,0.8468,0.7726
Train1Val_Test,mean,dna_prot,nt_v2_500m,esm2_650m,Pure_XGBoost_Concat,0.8486,0.7601,0.6478,0.9236,0.6994,0.6025,0.882,0.7768
Train1Val_Test,cls,dna_geom_prot,nt_v3_650m,esm1b_650m,Pure_XGBoost_Concat,0.8491,0.9222,0.4861,0.9847,0.6367,0.5978,0.8988,0.8257
Train1Val_Test,mean,dna_prot,nt_v1_500m,esm2_650m,Pure_XGBoost_Concat,0.8464,0.7627,0.6321,0.9265,0.6913,0.5949,0.8851,0.7808
Train1Val_Test,center,dna_geom_prot,nt_v3_650m,esmc_600m,PyTorch_Transformer,0.8461,0.9444,0.4614,0.9899,0.6199,0.5916,0.9328,0.8724
Train1Val_Test,mean,dna_geom_prot,nt_v3_650m,esm1b_650m,Pure_XGBoost_Concat,0.8461,0.9286,0.4704,0.9865,0.6245,0.5899,0.8944,0.8201
Train1Val_Test,center,dna_geom_prot,nt_v3_650m,esmc_600m,PyTorch_CrossAttn,0.844,0.9492,0.4505,0.991,0.611,0.5859,0.9256,0.8658
Train1Val_Test,cls,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Transformer,0.8454,0.8179,0.5555,0.9538,0.6616,0.584,0.887,0.7787
Train1Val_Test,center,dna_geom_prot,nt_v3_650m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.843,0.9476,0.4475,0.9908,0.6079,0.5829,0.9247,0.8589
Train1Val_Test,cls,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Concat,0.8446,0.8099,0.5603,0.9509,0.6624,0.582,0.8826,0.775
Train1Val_Test,center,bio_dna_geom_prot,nt_v3_650m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.8415,0.974,0.4288,0.9957,0.5955,0.5819,0.9609,0.9146
Train1Val_Test,cls,dna_prot,nt_v3_650m,esm2_650m,PyTorch_CrossAttn,0.8435,0.7904,0.5778,0.9428,0.6676,0.5804,0.8854,0.7778
Train1Val_Test,cls,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Gating,0.8423,0.7746,0.5929,0.9355,0.6717,0.5792,0.885,0.7748
Train1Val_Test,cls,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Transformer,0.8438,0.8233,0.5422,0.9565,0.6538,0.5787,0.883,0.7711
Train1Val_Test,cls,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Concat,0.8417,0.7676,0.5995,0.9322,0.6732,0.5784,0.8866,0.7725
Train1Val_Test,center,bio_dna_geom_prot,nt_v3_650m,esmc_600m,PyTorch_Transformer,0.8392,0.9815,0.4168,0.9971,0.5851,0.5762,0.9635,0.9225
Train1Val_Test,cls,bio_dna_geom_prot,nt_v3_650m,esm1b_650m,Hybrid_Gating_XGBoost,0.8392,0.9669,0.4234,0.9946,0.5889,0.5742,0.9519,0.8997
Train1Val_Test,cls,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Gating,0.8402,0.7923,0.5591,0.9452,0.6556,0.5699,0.8844,0.7756
Train1Val_Test,cls,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Transformer_XGBoost,0.8349,0.7242,0.6351,0.9096,0.6767,0.5688,0.872,0.7613
Train1Val_Test,center,bio_dna_geom_prot,nt_v3_650m,esmc_600m,PyTorch_Gating,0.8361,0.9911,0.4011,0.9986,0.5711,0.5683,0.965,0.9283
Train1Val_Test,cls,dna_prot,nt_v1_500m,esm2_650m,Hybrid_CrossAttn_XGBoost,0.833,0.7145,0.6429,0.904,0.6768,0.5661,0.8693,0.7574
Train1Val_Test,cls,dna_prot,nt_v1_500m,esm2_650m,PyTorch_CrossAttn,0.8384,0.7821,0.5627,0.9414,0.6545,0.5654,0.8824,0.7689
Train1Val_Test,cls,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Gating_XGBoost,0.832,0.7091,0.6484,0.9006,0.6774,0.5651,0.8708,0.7519
Train1Val_Test,cls,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Concat_XGBoost,0.8335,0.7225,0.6297,0.9096,0.6729,0.5643,0.8758,0.7589
Train1Val_Test,cls,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Transformer,0.8389,0.8256,0.5169,0.9592,0.6358,0.5636,0.8833,0.7746
Train1Val_Test,cls,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Concat_XGBoost,0.8323,0.7149,0.6381,0.9049,0.6743,0.5635,0.8745,0.762
Train1Val_Test,cls,dna_prot,nt_v2_500m,esm2_650m,Hybrid_CrossAttn_XGBoost,0.8315,0.7122,0.6387,0.9035,0.6734,0.5619,0.8655,0.7464
Train1Val_Test,center,bio_geom,nt_v3_650m,esmc_600m,Hybrid_Concat_XGBoost,0.8343,0.9765,0.4005,0.9964,0.568,0.561,0.9623,0.9194
Train1Val_Test,center,bio_geom,nt_v3_650m,esmc_600m,PyTorch_Concat,0.8341,0.9793,0.3987,0.9968,0.5667,0.5609,0.9627,0.9201
Train1Val_Test,cls,dna_prot,nt_v2_500m,esm2_650m,PyTorch_CrossAttn,0.8369,0.7882,0.5476,0.945,0.6463,0.56,0.8732,0.7573
Train1Val_Test,cls,dna_prot,nt_v2_500m,esm2_650m,Hybrid_Gating_XGBoost,0.8305,0.7093,0.6387,0.9022,0.6722,0.5597,0.8649,0.7471
Train1Val_Test,cls,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Gating_XGBoost,0.8304,0.7102,0.6357,0.9031,0.6709,0.5587,0.8686,0.7513
