Dataset,Pooling,Ablation,DNA_Model,Prot_Model,Network,Accuracy,Precision,Recall,Specificity,F1_Score,MCC,AUROC,AUPRC
Train3Val_UniProt,cls,prot,None,esm1b_650m,PyTorch_Concat,0.7059,0.7201,0.6702,0.7414,0.6942,0.4127,0.7624,0.736
Train3Val_UniProt,center,dna_prot,nt_v1_500m,esm1b_650m,PyTorch_Gating,0.7059,0.7179,0.6747,0.7369,0.6957,0.4125,0.7749,0.7759
Train3Val_UniProt,center,dna_geom_prot,nt_v1_500m,esmc_600m,Hybrid_Concat_XGBoost,0.7037,0.7406,0.6235,0.7833,0.677,0.4121,0.771,0.7717
Train3Val_UniProt,center,dna_prot,nt_v2_500m,esm1b_650m,Hybrid_Gating_XGBoost,0.7059,0.7125,0.6867,0.725,0.6994,0.412,0.7642,0.7538
Train3Val_UniProt,mean,dna_prot,nt_v3_650m,esm2_650m,PyTorch_CrossAttn,0.7052,0.7203,0.6672,0.7429,0.6927,0.4113,0.7727,0.7499
Train3Val_UniProt,center,dna_prot,nt_v1_500m,esm1b_650m,PyTorch_Concat,0.7052,0.7127,0.6837,0.7265,0.6979,0.4106,0.7636,0.7656
Train3Val_UniProt,center,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Concat_XGBoost,0.7052,0.7013,0.7108,0.6996,0.7061,0.4104,0.7729,0.7632
Train3Val_UniProt,cls,bio_dna_prot,nt_v2_500m,esm1b_650m,Pure_XGBoost_Concat,0.7014,0.6696,0.7907,0.6129,0.7251,0.4099,0.7601,0.735
Train3Val_UniProt,mean,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Gating,0.7044,0.715,0.6762,0.7324,0.695,0.4093,0.7665,0.7495
Train3Val_UniProt,center,dna_geom_prot,nt_v1_500m,esmc_600m,PyTorch_Gating,0.6977,0.7669,0.5648,0.8296,0.6505,0.4091,0.7729,0.7732
Train3Val_UniProt,mean,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Gating,0.7044,0.7096,0.6883,0.7205,0.6988,0.409,0.7651,0.7452
Train3Val_UniProt,mean,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Transformer_XGBoost,0.7037,0.7166,0.6702,0.7369,0.6926,0.4081,0.755,0.726
Train3Val_UniProt,cls,bio_dna_prot,nt_v2_500m,esm1b_650m,Hybrid_Gating_XGBoost,0.7014,0.675,0.7726,0.6308,0.7205,0.4074,0.76,0.7402
Train3Val_UniProt,cls,bio_dna_geom_prot,nt_v2_500m,esm1b_650m,PyTorch_Concat,0.7037,0.7085,0.6883,0.719,0.6982,0.4074,0.7701,0.7609
Train3Val_UniProt,center,dna_prot,nt_v1_500m,esmc_600m,Hybrid_Concat_XGBoost,0.7037,0.7023,0.7033,0.704,0.7028,0.4073,0.7756,0.7748
Train3Val_UniProt,mean,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Concat,0.7029,0.7134,0.6747,0.7309,0.6935,0.4063,0.755,0.7395
Train3Val_UniProt,mean,dna_prot,nt_v3_650m,esm1b_650m,Hybrid_Gating_XGBoost,0.7029,0.7134,0.6747,0.7309,0.6935,0.4063,0.773,0.7597
Train3Val_UniProt,cls,bio_dna_prot,nt_v2_500m,esm1b_650m,Hybrid_Transformer_XGBoost,0.7007,0.6741,0.7726,0.6293,0.72,0.406,0.763,0.7449
Train3Val_UniProt,mean,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Transformer,0.7007,0.7219,0.6491,0.7519,0.6836,0.4032,0.7662,0.7435
Train3Val_UniProt,cls,prot,,esm1b_650m,Hybrid_Concat_XGBoost,0.7014,0.7065,0.6852,0.7175,0.6957,0.403,0.7582,0.7517
Train3Val_UniProt,cls,prot,None,esm1b_650m,Hybrid_Concat_XGBoost,0.7014,0.7065,0.6852,0.7175,0.6957,0.403,0.7582,0.7517
Train3Val_UniProt,mean,dna_prot,nt_v3_650m,esmc_600m,PyTorch_CrossAttn,0.6954,0.758,0.5708,0.8191,0.6512,0.4027,0.75,0.7596
Train3Val_UniProt,cls,bio_dna_prot,nt_v2_500m,esm1b_650m,PyTorch_Concat,0.6999,0.6808,0.7485,0.6517,0.7131,0.402,0.7564,0.7453
Train3Val_UniProt,mean,dna_geom_prot,nt_v2_500m,esm1b_650m,PyTorch_Concat,0.6969,0.6637,0.7937,0.6009,0.7229,0.402,0.7682,0.7536
Train3Val_UniProt,cls,dna_prot,nt_v2_500m,esm1b_650m,Pure_XGBoost_Concat,0.7007,0.6923,0.7184,0.6831,0.7051,0.4017,0.7524,0.7353
Train3Val_UniProt,cls,bio_dna_geom_prot,nt_v2_500m,esm1b_650m,Hybrid_Gating_XGBoost,0.7007,0.6946,0.7123,0.6891,0.7033,0.4015,0.7515,0.7267
Train3Val_UniProt,cls,dna_prot,nt_v3_650m,esm1b_650m,PyTorch_Gating,0.6992,0.7271,0.634,0.7638,0.6774,0.4013,0.755,0.7349
Train3Val_UniProt,cls,dna_prot,nt_v2_500m,esm1b_650m,PyTorch_CrossAttn,0.6999,0.7178,0.6551,0.7444,0.685,0.4012,0.7352,0.7147
Train3Val_UniProt,mean,dna_prot,nt_v3_650m,esmc_600m,PyTorch_Transformer,0.6977,0.7377,0.6099,0.7848,0.6678,0.401,0.767,0.7685
Train3Val_UniProt,mean,dna_prot,nt_v3_650m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.6999,0.7109,0.6702,0.7294,0.6899,0.4004,0.746,0.7555
Train3Val_UniProt,cls,dna_geom_prot,nt_v2_500m,esm1b_650m,PyTorch_CrossAttn,0.6939,0.757,0.5678,0.8191,0.6489,0.3999,0.751,0.7512
Train3Val_UniProt,cls,dna_prot,nt_v3_650m,esm1b_650m,Hybrid_Concat_XGBoost,0.6999,0.7,0.6958,0.704,0.6979,0.3998,0.7575,0.7427
Train3Val_UniProt,cls,bio_dna_prot,nt_v2_500m,esm1b_650m,PyTorch_Transformer,0.6999,0.7012,0.6928,0.707,0.697,0.3998,0.7633,0.7514
Train3Val_UniProt,mean,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Transformer,0.6977,0.7302,0.6235,0.7713,0.6726,0.3993,0.7529,0.7353
Train3Val_UniProt,mean,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Concat,0.6932,0.7565,0.5663,0.8191,0.6477,0.3985,0.7283,0.7483
Train3Val_UniProt,cls,dna_prot,nt_v1_500m,esm1b_650m,PyTorch_Gating,0.6977,0.7254,0.6325,0.7623,0.6758,0.3983,0.7486,0.7235
Train3Val_UniProt,cls,dna_prot,nt_v3_650m,esm1b_650m,Hybrid_CrossAttn_XGBoost,0.6984,0.7079,0.6717,0.725,0.6893,0.3972,0.758,0.7476
Train3Val_UniProt,mean,bio_dna_geom_prot,nt_v2_500m,esm1b_650m,Hybrid_Gating_XGBoost,0.6984,0.6926,0.7093,0.6876,0.7009,0.397,0.7573,0.7469
Train3Val_UniProt,center,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_Gating_XGBoost,0.6984,0.7022,0.6852,0.7115,0.6936,0.3969,0.7683,0.7719
Train3Val_UniProt,mean,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Gating,0.6977,0.7164,0.6506,0.7444,0.6819,0.3968,0.7565,0.7358
Train3Val_UniProt,mean,dna_prot,nt_v3_650m,esmc_600m,Pure_XGBoost_Concat,0.6977,0.7023,0.6822,0.713,0.6921,0.3954,0.7584,0.7626
Train3Val_UniProt,cls,bio_dna_geom_prot,nt_v2_500m,esm1b_650m,Hybrid_Transformer_XGBoost,0.6969,0.6873,0.7184,0.6756,0.7025,0.3943,0.7571,0.7384
Train3Val_UniProt,mean,dna_prot,nt_v1_500m,esm2_650m,Pure_XGBoost_Concat,0.6969,0.6952,0.6973,0.6966,0.6962,0.3938,0.7502,0.7249
Train3Val_UniProt,cls,dna_prot,nt_v2_500m,esm1b_650m,PyTorch_Concat,0.6954,0.7209,0.634,0.7564,0.6747,0.3934,0.7522,0.7279
Train3Val_UniProt,mean,dna_geom_prot,nt_v2_500m,esm1b_650m,Hybrid_CrossAttn_XGBoost,0.6917,0.6611,0.7816,0.6024,0.7164,0.3902,0.7535,0.7364
Train3Val_UniProt,mean,dna_prot,nt_v3_650m,esmc_600m,Hybrid_Concat_XGBoost,0.6947,0.7076,0.6596,0.7294,0.6828,0.3901,0.7576,0.758
Train3Val_UniProt,mean,dna_prot,nt_v3_650m,esmc_600m,Hybrid_Transformer_XGBoost,0.6947,0.7036,0.6687,0.7205,0.6857,0.3897,0.7631,0.7611
Train3Val_UniProt,cls,dna_prot,nt_v1_500m,esm1b_650m,PyTorch_Transformer,0.6917,0.7338,0.5979,0.7848,0.6589,0.3896,0.75,0.7217
Train3Val_UniProt,cls,dna_prot,nt_v2_500m,esm1b_650m,Hybrid_CrossAttn_XGBoost,0.6947,0.7017,0.6732,0.716,0.6872,0.3896,0.7487,0.7256
Train3Val_UniProt,mean,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Concat,0.6947,0.7017,0.6732,0.716,0.6872,0.3896,0.7591,0.7437
Train3Val_UniProt,cls,dna_prot,nt_v2_500m,esm1b_650m,Hybrid_Concat_XGBoost,0.6947,0.6998,0.6777,0.7115,0.6886,0.3895,0.7559,0.7389
Train3Val_UniProt,cls,dna_geom_prot,nt_v2_500m,esm1b_650m,PyTorch_Concat,0.6947,0.6968,0.6852,0.704,0.691,0.3894,0.7489,0.7406
Train3Val_UniProt,mean,dna_prot,nt_v1_500m,esm2_650m,PyTorch_CrossAttn,0.6947,0.6932,0.6943,0.6951,0.6938,0.3893,0.7589,0.7423
Train3Val_UniProt,mean,dna_prot,nt_v2_500m,esmc_600m,Pure_XGBoost_Concat,0.6939,0.7058,0.6611,0.7265,0.6827,0.3885,0.7504,0.748
Train3Val_UniProt,cls,dna_prot,nt_v3_650m,esm1b_650m,PyTorch_CrossAttn,0.6917,0.7263,0.6114,0.7713,0.6639,0.3878,0.7543,0.7234
Train3Val_UniProt,mean,dna_prot,nt_v3_650m,esm2_650m,Pure_XGBoost_Concat,0.6939,0.6951,0.6867,0.701,0.6909,0.3878,0.7505,0.7277
Train3Val_UniProt,cls,prot,,esm1b_650m,Pure_XGBoost_Concat,0.6932,0.6824,0.7184,0.6682,0.6999,0.387,0.7503,0.7289
Train3Val_UniProt,cls,prot,None,esm1b_650m,Pure_XGBoost_Concat,0.6932,0.6824,0.7184,0.6682,0.6999,0.387,0.7503,0.7289
Train3Val_UniProt,mean,dna_prot,nt_v2_500m,esmc_600m,PyTorch_Transformer,0.6894,0.7376,0.5843,0.7937,0.6521,0.3867,0.7543,0.7568
Train3Val_UniProt,mean,dna_prot,nt_v2_500m,esm2_650m,Hybrid_Gating_XGBoost,0.6932,0.7008,0.6702,0.716,0.6851,0.3866,0.7467,0.7276
Train3Val_UniProt,mean,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Concat_XGBoost,0.6924,0.7003,0.6687,0.716,0.6841,0.3851,0.7528,0.7347
Train3Val_UniProt,cls,dna_prot,nt_v1_500m,esm1b_650m,PyTorch_CrossAttn,0.6894,0.7306,0.5964,0.7818,0.6567,0.3849,0.7486,0.7284
Train3Val_UniProt,mean,dna_prot,nt_v2_500m,esm2_650m,PyTorch_CrossAttn,0.6894,0.7273,0.6024,0.7758,0.659,0.3841,0.7519,0.7404
Train3Val_UniProt,cls,dna_prot,nt_v3_650m,esm1b_650m,Pure_XGBoost_Concat,0.6917,0.6847,0.7063,0.6771,0.6953,0.3836,0.7482,0.7379
Train3Val_UniProt,mean,dna_prot,nt_v2_500m,esmc_600m,Hybrid_Concat_XGBoost,0.6909,0.7006,0.6627,0.719,0.6811,0.3823,0.7495,0.7504
Train3Val_UniProt,center,bio_geom,nt_v1_500m,esmc_600m,Hybrid_Concat_XGBoost,0.6692,0.8177,0.4322,0.9043,0.5655,0.3821,0.7712,0.7653
Train3Val_UniProt,cls,bio_dna_geom_prot,nt_v2_500m,esm1b_650m,Hybrid_CrossAttn_XGBoost,0.6834,0.7553,0.5392,0.8266,0.6292,0.382,0.7479,0.7427
Train3Val_UniProt,mean,dna_prot,nt_v2_500m,esm2_650m,Pure_XGBoost_Concat,0.6909,0.6875,0.6958,0.6861,0.6916,0.3819,0.7496,0.7172
Train3Val_UniProt,mean,bio_dna_geom_prot,nt_v2_500m,esm1b_650m,PyTorch_Transformer,0.6909,0.6898,0.6898,0.6921,0.6898,0.3818,0.7481,0.7407
Train3Val_UniProt,cls,dna_geom_prot,nt_v2_500m,esm1b_650m,PyTorch_Transformer,0.6842,0.7465,0.5542,0.8132,0.6361,0.3805,0.7456,0.735
Train3Val_UniProt,cls,dna_prot,nt_v3_650m,esm1b_650m,PyTorch_Transformer,0.6879,0.7183,0.6145,0.7608,0.6623,0.3795,0.7583,0.7362
Train3Val_UniProt,cls,dna_prot,nt_v1_500m,esm1b_650m,PyTorch_Concat,0.6849,0.7364,0.5723,0.7967,0.6441,0.3788,0.7439,0.7256
Train3Val_UniProt,mean,bio_dna_geom_prot,nt_v2_500m,esm1b_650m,Hybrid_Concat_XGBoost,0.6812,0.6408,0.8193,0.5441,0.7191,0.3778,0.7756,0.7521
Train3Val_UniProt,mean,dna_prot,nt_v2_500m,esm2_650m,Hybrid_Transformer_XGBoost,0.6887,0.6954,0.6672,0.71,0.681,0.3776,0.7485,0.7288
Train3Val_UniProt,mean,dna_prot,nt_v2_500m,esmc_600m,PyTorch_CrossAttn,0.6812,0.7516,0.5377,0.8236,0.6269,0.3772,0.7313,0.742
Train3Val_UniProt,cls,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Gating,0.6872,0.7111,0.6265,0.7474,0.6661,0.3767,0.7391,0.715
Train3Val_UniProt,cls,dna_prot,nt_v2_500m,esm1b_650m,PyTorch_Gating,0.6879,0.6975,0.6596,0.716,0.678,0.3763,0.7484,0.7278
Train3Val_UniProt,mean,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Concat_XGBoost,0.6879,0.6962,0.6627,0.713,0.679,0.3762,0.7499,0.7399
Train3Val_UniProt,cls,dna_prot,nt_v2_500m,esm1b_650m,Hybrid_Transformer_XGBoost,0.6879,0.692,0.6732,0.7025,0.6824,0.3759,0.7491,0.7316
Train3Val_UniProt,mean,dna_prot,nt_v2_500m,esmc_600m,PyTorch_Concat,0.6849,0.7226,0.5964,0.7728,0.6535,0.3752,0.7457,0.7467
Train3Val_UniProt,cls,bio_dna_prot,nt_v2_500m,esm1b_650m,PyTorch_Gating,0.6872,0.6762,0.7139,0.6607,0.6945,0.375,0.7535,0.7388
Train3Val_UniProt,cls,dna_prot,nt_v3_650m,esm1b_650m,Hybrid_Gating_XGBoost,0.6872,0.6891,0.6777,0.6966,0.6834,0.3743,0.7475,0.7332
Train3Val_UniProt,mean,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Gating_XGBoost,0.6864,0.699,0.6506,0.722,0.6739,0.3736,0.7343,0.7288
Train3Val_UniProt,mean,dna_prot,nt_v2_500m,esmc_600m,Hybrid_Transformer_XGBoost,0.6864,0.699,0.6506,0.722,0.6739,0.3736,0.7404,0.745
Train3Val_UniProt,mean,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Gating_XGBoost,0.6864,0.6971,0.6551,0.7175,0.6755,0.3734,0.7449,0.7279
Train3Val_UniProt,mean,dna_prot,nt_v2_500m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.6864,0.6965,0.6566,0.716,0.676,0.3733,0.7477,0.7431
Train3Val_UniProt,cls,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_Transformer_XGBoost,0.6864,0.6898,0.6732,0.6996,0.6814,0.3729,0.7509,0.7333
Train3Val_UniProt,mean,dna_prot,nt_v2_500m,esmc_600m,PyTorch_Gating,0.6819,0.7326,0.5693,0.7937,0.6407,0.3726,0.7373,0.7476
Train3Val_UniProt,mean,dna_prot,nt_v1_500m,esmc_600m,PyTorch_CrossAttn,0.6819,0.7308,0.5723,0.7907,0.6419,0.3721,0.7173,0.7387
Train3Val_UniProt,cls,dna_prot,nt_v3_650m,esmc_600m,Hybrid_Concat_XGBoost,0.6857,0.6973,0.6521,0.719,0.6739,0.372,0.7358,0.7429
Train3Val_UniProt,cls,dna_prot,nt_v1_500m,esm1b_650m,Pure_XGBoost_Concat,0.6857,0.6758,0.7093,0.6622,0.6921,0.3719,0.7399,0.7281
Train3Val_UniProt,mean,dna_prot,nt_v2_500m,esm2_650m,Hybrid_Concat_XGBoost,0.6857,0.6929,0.6627,0.7085,0.6774,0.3716,0.7459,0.7317
Train3Val_UniProt,cls,dna_prot,nt_v3_650m,esm1b_650m,Hybrid_Transformer_XGBoost,0.6857,0.6905,0.6687,0.7025,0.6794,0.3714,0.7534,0.7382
Train3Val_UniProt,cls,dna_geom_prot,nt_v2_500m,esm1b_650m,PyTorch_Gating,0.6834,0.6584,0.7575,0.6099,0.7045,0.3714,0.7423,0.7301
Train3Val_UniProt,mean,dna_prot,nt_v3_650m,esmc_600m,PyTorch_Concat,0.6827,0.7163,0.6009,0.7638,0.6536,0.3698,0.7466,0.7595
Train3Val_UniProt,mean,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Gating,0.6797,0.7347,0.5587,0.7997,0.6347,0.3694,0.7265,0.7411
Train3Val_UniProt,mean,dna_prot,nt_v1_500m,esmc_600m,Hybrid_Concat_XGBoost,0.6842,0.6969,0.6476,0.7205,0.6714,0.3691,0.7376,0.7396
Train3Val_UniProt,mean,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Transformer_XGBoost,0.6842,0.6932,0.6566,0.7115,0.6744,0.3687,0.7465,0.7245
Train3Val_UniProt,mean,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Transformer,0.6744,0.759,0.5075,0.8401,0.6083,0.3687,0.7131,0.7338
Train3Val_UniProt,mean,dna_prot,nt_v1_500m,esmc_600m,Pure_XGBoost_Concat,0.6842,0.6919,0.6596,0.7085,0.6754,0.3686,0.7479,0.7494
Train3Val_UniProt,mean,dna_prot,nt_v2_500m,esmc_600m,Hybrid_Gating_XGBoost,0.6842,0.6919,0.6596,0.7085,0.6754,0.3686,0.7412,0.7431
Train3Val_UniProt,cls,dna_prot,nt_v1_500m,esmc_600m,PyTorch_CrossAttn,0.6774,0.7417,0.5407,0.8132,0.6254,0.3679,0.7054,0.7122
Train3Val_UniProt,cls,dna_prot,nt_v3_650m,esmc_600m,PyTorch_Transformer,0.6797,0.7257,0.5738,0.7848,0.6409,0.3669,0.7252,0.7372
Train3Val_UniProt,mean,bio_dna_geom_prot,nt_v2_500m,esm1b_650m,Hybrid_CrossAttn_XGBoost,0.6602,0.8112,0.4142,0.9043,0.5484,0.3657,0.7499,0.7389
Train3Val_UniProt,cls,dna_prot,nt_v2_500m,esm1b_650m,Hybrid_Gating_XGBoost,0.6827,0.688,0.6642,0.701,0.6759,0.3655,0.7463,0.7351
Train3Val_UniProt,cls,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_Concat_XGBoost,0.6827,0.6862,0.6687,0.6966,0.6773,0.3654,0.7478,0.7349
Train3Val_UniProt,mean,dna_prot,nt_v1_500m,esmc_600m,Hybrid_Transformer_XGBoost,0.6819,0.6987,0.6355,0.728,0.6656,0.3651,0.7388,0.7485
Train3Val_UniProt,mean,dna_prot,nt_v3_650m,esmc_600m,Hybrid_Gating_XGBoost,0.6819,0.6923,0.6506,0.713,0.6708,0.3643,0.7469,0.7468
Train3Val_UniProt,cls,dna_prot,nt_v1_500m,esmc_600m,Pure_XGBoost_Concat,0.6819,0.6911,0.6536,0.71,0.6718,0.3642,0.7364,0.7416
Train3Val_UniProt,cls,dna_prot,nt_v3_650m,esm2_650m,Pure_XGBoost_Concat,0.6819,0.6739,0.7003,0.6637,0.6869,0.3642,0.7357,0.7187
Train3Val_UniProt,cls,bio_dna_geom_prot,nt_v2_500m,esm1b_650m,Hybrid_Concat_XGBoost,0.6767,0.6419,0.7937,0.5605,0.7098,0.3641,0.756,0.7408
Train3Val_UniProt,cls,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Transformer,0.6744,0.7416,0.5316,0.8161,0.6193,0.3629,0.7094,0.7189
Train3Val_UniProt,cls,dna_prot,nt_v3_650m,esmc_600m,PyTorch_CrossAttn,0.6744,0.7396,0.5346,0.8132,0.6206,0.3623,0.7146,0.7205
Train3Val_UniProt,mean,dna_prot,nt_v3_650m,esmc_600m,PyTorch_Gating,0.6797,0.7061,0.6114,0.7474,0.6554,0.3623,0.7454,0.7557
Train3Val_UniProt,cls,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_CrossAttn_XGBoost,0.6804,0.6871,0.6581,0.7025,0.6723,0.361,0.7441,0.7371
Train3Val_UniProt,cls,dna_prot,nt_v2_500m,esm2_650m,PyTorch_Transformer,0.6782,0.7102,0.5979,0.7578,0.6492,0.3605,0.7184,0.6988
Train3Val_UniProt,cls,dna_prot,nt_v3_650m,esmc_600m,PyTorch_Concat,0.6752,0.7287,0.5542,0.7952,0.6296,0.3602,0.7281,0.736
Train3Val_UniProt,mean,dna_prot,nt_v1_500m,esm2_650m,Hybrid_CrossAttn_XGBoost,0.6797,0.6896,0.6491,0.71,0.6687,0.3598,0.7366,0.7255
Train3Val_UniProt,cls,dna_geom_prot,nt_v2_500m,esm1b_650m,Hybrid_Transformer_XGBoost,0.6789,0.6676,0.7078,0.6502,0.6871,0.3586,0.7306,0.7151
Train3Val_UniProt,cls,dna_prot,nt_v1_500m,esm1b_650m,Hybrid_Gating_XGBoost,0.6789,0.6827,0.6642,0.6936,0.6733,0.3579,0.7459,0.7262
Train3Val_UniProt,cls,dna_prot,nt_v3_650m,esmc_600m,Hybrid_Gating_XGBoost,0.6782,0.6962,0.628,0.728,0.6603,0.3578,0.7232,0.7319
Train3Val_UniProt,cls,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Concat,0.6767,0.704,0.6054,0.7474,0.651,0.3565,0.7337,0.7098
Train3Val_UniProt,cls,dna_prot,nt_v2_500m,esm2_650m,Hybrid_CrossAttn_XGBoost,0.6774,0.695,0.628,0.7265,0.6598,0.3562,0.7224,0.7009
Train3Val_UniProt,cls,dna_prot,nt_v3_650m,esm2_650m,PyTorch_CrossAttn,0.6767,0.7019,0.6099,0.7429,0.6527,0.3561,0.7146,0.6971
Train3Val_UniProt,cls,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Gating,0.6699,0.7414,0.5181,0.8206,0.6099,0.3555,0.7117,0.7178
Train3Val_UniProt,cls,bio_dna_prot,nt_v2_500m,esm1b_650m,PyTorch_CrossAttn,0.6767,0.6919,0.6325,0.7205,0.6609,0.3544,0.7493,0.7404
Train3Val_UniProt,cls,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Gating_XGBoost,0.6767,0.6882,0.6416,0.7115,0.6641,0.354,0.7146,0.6937
Train3Val_UniProt,cls,dna_prot,nt_v2_500m,esmc_600m,PyTorch_CrossAttn,0.6662,0.7541,0.4895,0.8416,0.5936,0.3538,0.7032,0.7004
Train3Val_UniProt,cls,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Concat_XGBoost,0.6767,0.6835,0.6536,0.6996,0.6682,0.3536,0.725,0.6968
Train3Val_UniProt,cls,dna_prot,nt_v1_500m,esmc_600m,PyTorch_Concat,0.6692,0.7388,0.5196,0.8176,0.6101,0.3534,0.7076,0.7175
Train3Val_UniProt,cls,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Gating_XGBoost,0.6759,0.6877,0.6401,0.7115,0.663,0.3525,0.7228,0.6958
Train3Val_UniProt,cls,dna_prot,nt_v2_500m,esmc_600m,PyTorch_Concat,0.6692,0.7357,0.5241,0.8132,0.6121,0.3524,0.7168,0.7162
Train3Val_UniProt,cls,bio_geom,nt_v2_500m,esm1b_650m,Hybrid_Concat_XGBoost,0.6654,0.6233,0.8298,0.5022,0.7119,0.3513,0.7509,0.7356
Train3Val_UniProt,cls,dna_prot,nt_v3_650m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.6752,0.6866,0.6401,0.71,0.6625,0.351,0.7314,0.7307
Train3Val_UniProt,mean,dna_prot,nt_v1_500m,esmc_600m,Hybrid_Gating_XGBoost,0.6744,0.6956,0.616,0.7324,0.6534,0.3508,0.7297,0.7442
Train3Val_UniProt,cls,dna_prot,nt_v2_500m,esmc_600m,Pure_XGBoost_Concat,0.6752,0.6808,0.6551,0.6951,0.6677,0.3505,0.7481,0.754
Train3Val_UniProt,cls,dna_prot,nt_v3_650m,esmc_600m,PyTorch_Gating,0.6729,0.7007,0.5994,0.7459,0.6461,0.3491,0.7297,0.7366
Train3Val_UniProt,mean,dna_prot,nt_v2_500m,esm2_650m,Hybrid_CrossAttn_XGBoost,0.6737,0.6775,0.6581,0.6891,0.6677,0.3474,0.739,0.7225
Train3Val_UniProt,cls,dna_prot,nt_v2_500m,esmc_600m,PyTorch_Gating,0.6639,0.7432,0.497,0.8296,0.5957,0.3465,0.71,0.716
Train3Val_UniProt,cls,dna_prot,nt_v1_500m,esmc_600m,Hybrid_Concat_XGBoost,0.6722,0.6914,0.6175,0.7265,0.6523,0.346,0.7284,0.7278
Train3Val_UniProt,cls,dna_prot,nt_v1_500m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.6722,0.6895,0.622,0.722,0.654,0.3457,0.7193,0.7264
Train3Val_UniProt,cls,dna_prot,nt_v2_500m,esm2_650m,PyTorch_CrossAttn,0.6707,0.7034,0.5858,0.7549,0.6393,0.3457,0.7064,0.6855
Train3Val_UniProt,mean,dna_prot,nt_v1_500m,esmc_600m,Hybrid_CrossAttn_XGBoost,0.6722,0.6858,0.631,0.713,0.6573,0.3452,0.7367,0.7489
Train3Val_UniProt,cls,dna_prot,nt_v3_650m,esm2_650m,PyTorch_Transformer,0.6707,0.697,0.5994,0.7414,0.6445,0.3444,0.7308,0.7044
Train3Val_UniProt,cls,dna_prot,nt_v1_500m,esmc_600m,Hybrid_Gating_XGBoost,0.6714,0.6877,0.6235,0.719,0.654,0.3441,0.7188,0.7156
Train3Val_UniProt,cls,dna_prot,nt_v2_500m,esm2_650m,Hybrid_Transformer_XGBoost,0.6707,0.686,0.625,0.716,0.6541,0.3425,0.715,0.6891
Train3Val_UniProt,cls,dna_prot,nt_v3_650m,esmc_600m,Pure_XGBoost_Concat,0.6707,0.6733,0.6581,0.6831,0.6657,0.3414,0.7389,0.7415
Train3Val_UniProt,cls,dna_prot,nt_v2_500m,esm2_650m,Pure_XGBoost_Concat,0.6707,0.6677,0.6747,0.6667,0.6712,0.3414,0.7286,0.7107
Train3Val_UniProt,cls,dna_prot,nt_v1_500m,esmc_600m,Hybrid_Transformer_XGBoost,0.6699,0.686,0.622,0.7175,0.6524,0.3411,0.7169,0.7234
Train3Val_UniProt,cls,dna_prot,nt_v1_500m,esm2_650m,PyTorch_Concat,0.6692,0.6932,0.6024,0.7354,0.6446,0.3409,0.7318,0.7004
Train3Val_UniProt,cls,dna_prot,nt_v2_500m,esmc_600m,PyTorch_Transformer,0.6572,0.7543,0.4623,0.8505,0.5733,0.3397,0.7145,0.712
Train3Val_UniProt,cls,dna_prot,nt_v3_650m,esm2_650m,Hybrid_Transformer_XGBoost,0.6684,0.6814,0.628,0.7085,0.6536,0.3377,0.7312,0.7035
Train3Val_UniProt,cls,dna_prot,nt_v3_650m,esmc_600m,Hybrid_Transformer_XGBoost,0.6677,0.6814,0.625,0.71,0.652,0.3363,0.7232,0.7336
Train3Val_UniProt,cls,dna_prot,nt_v2_500m,esmc_600m,Hybrid_Concat_XGBoost,0.6677,0.6814,0.625,0.71,0.652,0.3363,0.7304,0.7361
Train3Val_UniProt,cls,dna_prot,nt_v1_500m,esm2_650m,Hybrid_Transformer_XGBoost,0.6669,0.6797,0.6265,0.707,0.652,0.3346,0.713,0.6847
